FID,date_maj,the_geom,code_no2,code_o3,code_pm10,code_pm25,code_qual,code_so2,code_zone,coul_qual,date_dif,date_ech,epsg_reg,lib_qual,lib_zone,source,type_zone,x_reg,x_wgs84,y_reg,y_wgs84,metropole,nom_commune
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c74,2026-06-29T14:04:11.891Z,POINT (124910.92619232257 6344149.767199912),1,2,1,1,2,0,76005,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Amfreville-la-Mi-Voie,Atmo Normandie,commune,563678.9,1.1221,6924643.5,49.4067,Rouen,Amfreville-la-Mi-Voie
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c65,2026-06-29T14:04:11.891Z,POINT (98537.6122996395 6353647.08132932),1,2,1,1,2,0,76020,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Anneville-Ambourville,Atmo Normandie,commune,546649.9,0.8852,6931249,49.4622,Rouen,Anneville-Ambourville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c55,2026-06-29T14:04:11.891Z,POINT (126153.36067560413 6332848.017223117),1,2,1,1,2,0,76039,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Les Authieux-sur-le-Port-Saint-Ouen,Atmo Normandie,commune,564315.1,1.1333,6917272,49.3406,Rouen,Les Authieux-sur-le-Port-Saint-Ouen
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c45,2026-06-29T14:04:11.891Z,POINT (103297.01365202977 6349125.221961483),1,2,1,1,2,0,76056,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Bardouville,Atmo Normandie,commune,549672.3,0.9279,6928229.5,49.4357,Rouen,Bardouville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c39,2026-06-29T14:04:11.891Z,POINT (126802.35022654352 6340999.885439564),1,2,1,1,2,0,76069,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Belbeuf,Atmo Normandie,commune,564863.8,1.1391,6922566,49.3883,Rouen,Belbeuf
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c2a,2026-06-29T14:04:11.891Z,POINT (100370.43486178346 6355385.586874072),1,2,1,1,2,0,76088,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Berville-sur-Seine,Atmo Normandie,commune,547873.5,0.9016,6932346,49.4723,Rouen,Berville-sur-Seine
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c24,2026-06-29T14:04:11.891Z,POINT (124263.92493732591 6352323.404746357),1,2,1,1,2,0,76095,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Bihorel,Atmo Normandie,commune,563383.8,1.1163,6929965,49.4544,Rouen,Bihorel
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c1e,2026-06-29T14:04:11.891Z,POINT (125412.02575735385 6346820.198149597),1,2,1,1,2,0,76103,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Bonsecours,Atmo Normandie,commune,564046.8,1.1266,6926371.5,49.4223,Rouen,Bonsecours
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c19,2026-06-29T14:04:11.891Z,POINT (124620.5572982979 6355044.778930995),1,2,1,1,2,0,76108,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Bois-Guillaume,Atmo Normandie,commune,563658.2,1.1195,6931726.5,49.4703,Rouen,Bois-Guillaume
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c11,2026-06-29T14:04:11.891Z,POINT (133679.9305484156 6341166.52860537),1,2,1,1,2,0,76116,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Boos,Atmo Normandie,commune,569352,1.2009,6922570.5,49.3892,Rouen,Boos
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2c03,2026-06-29T14:04:11.891Z,POINT (103695.59470411242 6334645.370150662),1,2,1,1,2,0,76131,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,La Bouille,Atmo Normandie,commune,549685.3,0.9315,6918807,49.3511,Rouen,La Bouille
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2bec,2026-06-29T14:04:11.891Z,POINT (115336.42571631838 6351766.380077963),1,2,1,1,2,0,76157,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Canteleu,Atmo Normandie,commune,557559.7,1.0361,6929744.5,49.4512,Rouen,Canteleu
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2be4,2026-06-29T14:04:11.891Z,POINT (113335.26943277413 6323048.681795843),1,2,1,1,2,0,76165,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Caudebec-lès-Elbeuf,Atmo Normandie,commune,555787.1,1.0181,6911093.5,49.2832,Rouen,Caudebec-lès-Elbeuf
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2bd7,2026-06-29T14:04:11.891Z,POINT (114953.2639864315 6328290.472861627),1,2,1,1,2,0,76178,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Cléon,Atmo Normandie,commune,556929.6,1.0326,6914482,49.3139,Rouen,Cléon
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2bb6,2026-06-29T14:04:11.891Z,POINT (127446.25838984917 6349905.512904681),1,2,1,1,2,0,76212,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Darnétal,Atmo Normandie,commune,565419.8,1.1449,6928345,49.4403,Rouen,Darnétal
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2bb3,2026-06-29T14:04:11.891Z,POINT (116841.96740840744 6354931.592468936),1,2,1,1,2,0,76216,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Déville-lès-Rouen,Atmo Normandie,commune,558591.2,1.0496,6931776,49.4697,Rouen,Déville-lès-Rouen
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2bad,2026-06-29T14:04:11.891Z,POINT (97456.37198133566 6357105.965621759),1,2,1,1,2,0,76222,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Duclair,Atmo Normandie,commune,546006.2,0.8755,6933513.5,49.4823,Rouen,Duclair
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2ba4,2026-06-29T14:04:11.891Z,POINT (112112.90959801107 6324564.940000304),1,2,1,1,2,0,76231,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Elbeuf,Atmo Normandie,commune,555013.2,1.0071,6912101.5,49.2921,Rouen,Elbeuf
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b9e,2026-06-29T14:04:11.891Z,POINT (92944.69146288812 6364302.500371301),1,2,1,1,2,0,76237,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Épinay-sur-Duclair,Atmo Normandie,commune,543197.3,0.8349,6938262.5,49.5243,Rouen,Épinay-sur-Duclair
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b7e,2026-06-29T14:04:11.891Z,POINT (129880.45749118504 6357011.401089312),1,2,1,1,2,0,76273,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Fontaine-sous-Préaux,Atmo Normandie,commune,567113,1.1667,6932923,49.4818,Rouen,Fontaine-sous-Préaux
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b76,2026-06-29T14:04:11.891Z,POINT (119190.56890059233 6327620.435663363),1,2,1,1,2,0,76282,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Freneuse,Atmo Normandie,commune,559686.5,1.0707,6913977,49.31,Rouen,Freneuse
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b59,2026-06-29T14:04:11.891Z,POINT (127768.05467581732 6335224.555031814),1,2,1,1,2,0,76313,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Gouy,Atmo Normandie,commune,565405.5,1.1478,6918794,49.3545,Rouen,Gouy
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b53,2026-06-29T14:04:11.891Z,POINT (112227.23255786934 6335825.982165071),1,2,1,1,2,0,76319,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Grand-Couronne,Atmo Normandie,commune,555272.9,1.0082,6919432,49.358,Rouen,Grand-Couronne
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b50,2026-06-29T14:04:11.891Z,POINT (117168.5103351205 6344135.313187972),1,2,1,1,2,0,76322,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Le Grand-Quevilly,Atmo Normandie,commune,558630.8,1.0525,6924756,49.4066,Rouen,Le Grand-Quevilly
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b36,2026-06-29T14:04:11.891Z,POINT (108951.87673368766 6336444.6727985265),1,2,1,1,2,0,76350,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Hautot-sur-Seine,Atmo Normandie,commune,553145.8,0.9787,6919889,49.3616,Rouen,Hautot-sur-Seine
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b32,2026-06-29T14:04:11.891Z,POINT (106717.90214099064 6355986.220960762),1,2,1,1,2,0,76354,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Hénouville,Atmo Normandie,commune,552016.5,0.9587,6932627.5,49.4758,Rouen,Hénouville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b26,2026-06-29T14:04:11.891Z,POINT (115661.75486231474 6361364.583187417),1,2,1,1,2,0,76366,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Le Houlme,Atmo Normandie,commune,557926.4,1.039,6935970.5,49.5072,Rouen,Le Houlme
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b25,2026-06-29T14:04:11.891Z,POINT (120348.76188020063 6361851.055104254),1,2,1,1,2,0,76367,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Houppeville,Atmo Normandie,commune,560983.9,1.0811,6936211.5,49.51,Rouen,Houppeville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b1c,2026-06-29T14:04:11.891Z,POINT (126996.78808850348 6359882.057352055),1,2,1,1,2,0,76377,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Isneauville,Atmo Normandie,commune,565279.5,1.1408,6934830,49.4986,Rouen,Isneauville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b1b,2026-06-29T14:04:11.891Z,POINT (91188.55932409548 6348652.688275764),1,2,1,1,2,0,76378,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Jumièges,Atmo Normandie,commune,541774.4,0.8192,6928135,49.433,Rouen,Jumièges
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b0e,2026-06-29T14:04:11.891Z,POINT (106141.17678173867 6327132.151603682),1,2,1,1,2,0,76391,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,La Londe,Atmo Normandie,commune,551154.6,0.9535,6913874,49.3071,Rouen,La Londe
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2b03,2026-06-29T14:04:11.891Z,POINT (115823.68869200053 6364185.891691024),1,2,1,1,2,0,76402,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Malaunay,Atmo Normandie,commune,558077.2,1.0405,6937798.5,49.5237,Rouen,Malaunay
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2afb,2026-06-29T14:04:11.891Z,POINT (115706.39673880395 6356906.927306862),1,2,1,1,2,0,76410,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Maromme,Atmo Normandie,commune,557883.6,1.0394,6933077,49.4812,Rouen,Maromme
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2ae8,2026-06-29T14:04:11.891Z,POINT (126748.4590406001 6345060.357133968),1,2,1,1,2,0,76429,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Le Mesnil-Esnard,Atmo Normandie,commune,564890.9,1.1386,6925207,49.412,Rouen,Le Mesnil-Esnard
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2ae1,2026-06-29T14:04:11.891Z,POINT (95511.7314528768 6345043.878701742),1,2,1,1,2,0,76436,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Le Mesnil-sous-Jumièges,Atmo Normandie,commune,544527.7,0.858,6925712.5,49.4119,Rouen,Le Mesnil-sous-Jumièges
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2ad6,2026-06-29T14:04:11.891Z,POINT (138083.0344270819 6344395.630076478),1,2,1,1,2,0,76448,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Montmain,Atmo Normandie,commune,572270.6,1.2404,6924605.5,49.4081,Rouen,Montmain
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2ad3,2026-06-29T14:04:11.891Z,POINT (120199.4075555959 6353217.211896343),1,2,1,1,2,0,76451,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Mont-Saint-Aignan,Atmo Normandie,commune,560750.4,1.0798,6930609,49.4597,Rouen,Mont-Saint-Aignan
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2acd,2026-06-29T14:04:11.891Z,POINT (107527.09101100473 6333140.98785956),1,2,1,1,2,0,76457,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Moulineaux,Atmo Normandie,commune,552160.7,0.9659,6917763,49.3423,Rouen,Moulineaux
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2ac6,2026-06-29T14:04:11.891Z,POINT (138453.8779808153 6337526.28443577),1,2,1,1,2,0,76464,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,La Neuville-Chant-d'Oisel,Atmo Normandie,commune,572413,1.2438,6920132,49.3679,Rouen,La Neuville-Chant-d'Oisel
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2abd,2026-06-29T14:04:11.891Z,POINT (116708.8022314381 6358116.491709197),1,2,1,1,2,0,76474,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Notre-Dame-de-Bondeville,Atmo Normandie,commune,558555.6,1.0484,6933846,49.4882,Rouen,Notre-Dame-de-Bondeville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2abc,2026-06-29T14:04:11.891Z,POINT (130546.15212944277 6343511.950339928),1,2,1,1,2,0,76475,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Franqueville-Saint-Pierre,Atmo Normandie,commune,567343.4,1.1727,6924142.5,49.4029,Rouen,Franqueville-Saint-Pierre
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2ab3,2026-06-29T14:04:11.891Z,POINT (121300.71199566413 6332701.493034345),1,2,1,1,2,0,76484,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Oissel,Atmo Normandie,commune,561144.9,1.0897,6917252,49.3397,Rouen,Oissel
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2ab1,2026-06-29T14:04:11.891Z,POINT (110883.88250204787 6327646.59624688),1,2,1,1,2,0,76486,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Orival,Atmo Normandie,commune,554261.1,0.9961,6914129.5,49.3101,Rouen,Orival
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2aa7,2026-06-29T14:04:11.891Z,POINT (113630.3761066689 6340494.409970655),1,2,1,1,2,0,76497,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Petit-Couronne,Atmo Normandie,commune,556264.7,1.0208,6922446,49.3853,Rouen,Petit-Couronne
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2aa6,2026-06-29T14:04:11.891Z,POINT (117185.70859747265 6348188.871807361),1,2,1,1,2,0,76498,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Le Petit-Quevilly,Atmo Normandie,commune,558707,1.0527,6927390.5,49.4303,Rouen,Le Petit-Quevilly
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a97,2026-06-29T14:04:11.891Z,POINT (106098.33286433145 6346212.509949037),1,2,1,1,2,0,76513,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Quevillon,Atmo Normandie,commune,551448.5,0.9531,6926289,49.4187,Rouen,Quevillon
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a96,2026-06-29T14:04:11.891Z,POINT (132454.96941142078 6335263.048160565),1,2,1,1,2,0,76514,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Quévreville-la-Poterie,Atmo Normandie,commune,568465,1.1899,6918748,49.3547,Rouen,Quévreville-la-Poterie
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a81,2026-06-29T14:04:11.891Z,POINT (131821.38692352377 6354572.113710045),1,2,1,1,2,0,76536,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Roncherolles-sur-le-Vivier,Atmo Normandie,commune,568340.2,1.1842,6931310,49.4676,Rouen,Roncherolles-sur-le-Vivier
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a7e,2026-06-29T14:04:11.891Z,POINT (122458.13076577621 6350452.407267188),1,2,1,1,2,0,76540,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Rouen,Atmo Normandie,commune,562178.3,1.1001,6928777.5,49.4435,Rouen,Rouen
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a74,2026-06-29T14:04:11.891Z,POINT (104999.98526627236 6335930.739783264),1,2,1,1,2,0,76550,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Sahurs,Atmo Normandie,commune,550558.4,0.9432,6919621,49.3586,Rouen,Sahurs
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a6c,2026-06-29T14:04:11.891Z,POINT (128742.42508320704 6337098.7620831765),1,2,1,1,2,0,76558,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Aubin-Celloville,Atmo Normandie,commune,566069.9,1.1565,6919998.5,49.3654,Rouen,Saint-Aubin-Celloville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a6a,2026-06-29T14:04:11.891Z,POINT (131223.06672737727 6346687.765384978),1,2,1,1,2,0,76560,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Aubin-Épinay,Atmo Normandie,commune,567832.4,1.1788,6926196.5,49.4215,Rouen,Saint-Aubin-Épinay
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a69,2026-06-29T14:04:11.891Z,POINT (112803.01870034229 6325765.042051431),1,2,1,1,2,0,76561,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Aubin-lès-Elbeuf,Atmo Normandie,commune,555483.8,1.0133,6912872,49.2991,Rouen,Saint-Aubin-lès-Elbeuf
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a5b,2026-06-29T14:04:11.891Z,POINT (123374.81726062157 6339555.671007789),1,2,1,1,2,0,76575,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Étienne-du-Rouvray,Atmo Normandie,commune,562605.8,1.1083,6921679.5,49.3798,Rouen,Saint-Étienne-du-Rouvray
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a4c,2026-06-29T14:04:11.891Z,POINT (133831.3518179561 6349904.355367165),1,2,1,1,2,0,76591,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Jacques-sur-Darnétal,Atmo Normandie,commune,569580.1,1.2022,6928248,49.4403,Rouen,Saint-Jacques-sur-Darnétal
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a44,2026-06-29T14:04:11.891Z,POINT (128829.59583956178 6348617.665789582),1,2,1,1,2,0,76599,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Léger-du-Bourg-Denis,Atmo Normandie,commune,566301.6,1.1573,6927487,49.4328,Rouen,Saint-Léger-du-Bourg-Denis
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a3c,2026-06-29T14:04:11.891Z,POINT (93716.15322745866 6361771.443554734),1,2,1,1,2,0,76608,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Sainte-Marguerite-sur-Duclair,Atmo Normandie,commune,543654.2,0.8419,6936607,49.5096,Rouen,Sainte-Marguerite-sur-Duclair
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a36,2026-06-29T14:04:11.891Z,POINT (107117.60349679332 6350680.770840697),1,2,1,1,2,0,76614,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Martin-de-Boscherville,Atmo Normandie,commune,552187.8,0.9623,6929175,49.4448,Rouen,Saint-Martin-de-Boscherville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a33,2026-06-29T14:04:11.891Z,POINT (129266.70586643147 6354569.793887969),1,2,1,1,2,0,76617,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Martin-du-Vivier,Atmo Normandie,commune,566676.5,1.1612,6931347,49.4675,Rouen,Saint-Martin-du-Vivier
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a26,2026-06-29T14:04:11.891Z,POINT (98144.013098766 6362967.3421447035),1,2,1,1,2,0,76631,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Paër,Atmo Normandie,commune,546555.9,0.8816,6937305,49.5165,Rouen,Saint-Paër
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a24,2026-06-29T14:04:11.891Z,POINT (103697.27118120734 6341521.618590421),1,2,1,1,2,0,76634,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Pierre-de-Manneville,Atmo Normandie,commune,549803.6,0.9315,6923280,49.3913,Rouen,Saint-Pierre-de-Manneville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a22,2026-06-29T14:04:11.891Z,POINT (103622.01488818375 6360538.5727906935),1,2,1,1,2,0,76636,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Pierre-de-Varengeville,Atmo Normandie,commune,550078.3,0.9309,6935634.5,49.5024,Rouen,Saint-Pierre-de-Varengeville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2a1f,2026-06-29T14:04:11.891Z,POINT (115843.95346113147 6321967.239741183),1,2,1,1,2,0,76640,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Saint-Pierre-lès-Elbeuf,Atmo Normandie,commune,557409.1,1.0406,6910348,49.2768,Rouen,Saint-Pierre-lès-Elbeuf
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-29fa,2026-06-29T14:04:11.891Z,POINT (121221.08762175372 6345439.729954188),1,2,1,1,2,0,76681,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Sotteville-lès-Rouen,Atmo Normandie,commune,561293.5,1.0889,6925539.5,49.4142,Rouen,Sotteville-lès-Rouen
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-29f9,2026-06-29T14:04:11.891Z,POINT (125211.22807220054 6329378.459111574),1,2,1,1,2,0,76682,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Sotteville-sous-le-Val,Atmo Normandie,commune,563646.4,1.1248,6915027.5,49.3203,Rouen,Sotteville-sous-le-Val
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-29e6,2026-06-29T14:04:11.891Z,POINT (123054.8440691137 6330753.052245245),1,2,1,1,2,0,76705,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Tourville-la-Rivière,Atmo Normandie,commune,562259.6,1.1054,6915956,49.3283,Rouen,Tourville-la-Rivière
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-29e2,2026-06-29T14:04:11.891Z,POINT (89491.81171973971 6357795.734761588),1,2,1,1,2,0,76709,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Le Trait,Atmo Normandie,commune,540834,0.8039,6934103,49.4864,Rouen,Le Trait
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-29db,2026-06-29T14:04:11.891Z,POINT (111583.74915531912 6339222.886513428),1,2,1,1,2,0,76717,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Val-de-la-Haye,Atmo Normandie,commune,554908.9,1.0024,6921652.5,49.3779,Rouen,Val-de-la-Haye
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-29bd,2026-06-29T14:04:11.891Z,POINT (92488.28198844148 6352015.048515251),1,2,1,1,2,0,76750,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Yainville,Atmo Normandie,commune,542681.3,0.8308,6930296,49.4526,Rouen,Yainville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-29ba,2026-06-29T14:04:11.891Z,POINT (130897.35357204927 6334457.143646472),1,2,1,1,2,0,76753,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Ymare,Atmo Normandie,commune,567436.3,1.1759,6918247,49.35,Rouen,Ymare
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-29b4,2026-06-29T14:04:11.891Z,POINT (98136.36511964115 6342968.57096706),1,2,1,1,2,0,76759,#50CCAA,2026-06-29T08:32:31Z,2026-06-29,2154,Moyen,Yville-sur-Seine,Atmo Normandie,commune,546202.4,0.8816,6924317,49.3998,Rouen,Yville-sur-Seine
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2218,2026-06-29T14:04:11.891Z,POINT (124910.92619232257 6344149.767199912),1,2,1,1,2,0,76005,#50CCAA,2026-06-29T08:32:31Z,2026-06-30,2154,Moyen,Amfreville-la-Mi-Voie,Atmo Normandie,commune,563678.9,1.1221,6924643.5,49.4067,Rouen,Amfreville-la-Mi-Voie
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-2209,2026-06-29T14:04:11.891Z,POINT (98537.6122996395 6353647.08132932),1,2,1,1,2,0,76020,#50CCAA,2026-06-29T08:32:31Z,2026-06-30,2154,Moyen,Anneville-Ambourville,Atmo Normandie,commune,546649.9,0.8852,6931249,49.4622,Rouen,Anneville-Ambourville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-21f9,2026-06-29T14:04:11.891Z,POINT (126153.36067560413 6332848.017223117),1,2,1,1,2,0,76039,#50CCAA,2026-06-29T08:32:31Z,2026-06-30,2154,Moyen,Les Authieux-sur-le-Port-Saint-Ouen,Atmo Normandie,commune,564315.1,1.1333,6917272,49.3406,Rouen,Les Authieux-sur-le-Port-Saint-Ouen
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-21e9,2026-06-29T14:04:11.891Z,POINT (103297.01365202977 6349125.221961483),1,2,1,1,2,0,76056,#50CCAA,2026-06-29T08:32:31Z,2026-06-30,2154,Moyen,Bardouville,Atmo Normandie,commune,549672.3,0.9279,6928229.5,49.4357,Rouen,Bardouville
ind_atmo_2021.fid-3d3c9ea3_19f17b50f06_-21dd,2026-06-29T14:04:11.891Z,POINT (126802.35022654352 6340999.885439564),1,2,1,1,2,0,76069,#50CCAA,2026-06-29T08:32:31Z,2026-06-30,2154,Moyen,Belbeuf,Atmo Normandie,commune,564863.8,1.1391,6922566,49.3883,Rouen,Belbeuf
