metropole,code_commune,nom_commune,annee,lieu_travail,sexe,mode_transport,valeur
Rennes,35216,Parthenay-de-Bretagne,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35238,Rennes,2021,Autre région de France métropolitaine,Hommes,Deux-roues,95.6525439138
Rennes,35240,Le Rheu,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35245,Romillé,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35250,Saint-Armel,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35266,Saint-Erblon,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35275,Saint-Gilles,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35278,Saint-Grégoire,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35281,Saint-Jacques-de-la-Lande,2021,Autre région de France métropolitaine,Hommes,Deux-roues,2.5332577521
Rennes,35315,Saint-Sulpice-la-Forêt,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35334,Thorigné-Fouillard,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35351,Le Verger,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35352,Vern-sur-Seiche,2021,Autre région de France métropolitaine,Hommes,Deux-roues,4.884868356
Rennes,35353,Vezin-le-Coquet,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rennes,35363,Pont-Péan,2021,Autre région de France métropolitaine,Hommes,Deux-roues,4.8678595979
Grenoble,38057,Bresson,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38059,Brié-et-Angonnes,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38068,Champagnier,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38071,Champ-sur-Drac,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38111,Claix,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38126,Corenc,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38150,Domène,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38151,Échirolles,2021,Autre région de France métropolitaine,Hommes,Deux-roues,3.9139635666
Grenoble,38158,Eybens,2021,Autre région de France métropolitaine,Hommes,Deux-roues,5.0167384865
Grenoble,38169,Fontaine,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38170,Fontanil-Cornillon,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38179,Gières,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38185,Grenoble,2021,Autre région de France métropolitaine,Hommes,Deux-roues,45.7775259843
Grenoble,38187,Le Gua,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38188,Herbeys,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38200,Jarrie,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38229,Meylan,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38235,Miribel-Lanchâtre,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38252,Montchaboud,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38258,Mont-Saint-Martin,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38271,Murianette,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38277,Notre-Dame-de-Commiers,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38279,Notre-Dame-de-Mésage,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38281,Noyarey,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38309,Poisat,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38317,Le Pont-de-Claix,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38325,Proveysieux,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38328,Quaix-en-Chartreuse,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38382,Saint-Égrève,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38388,Saint-Georges-de-Commiers,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38421,Saint-Martin-d'Hères,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38423,Saint-Martin-le-Vinoux,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38436,Saint-Paul-de-Varces,2021,Autre région de France métropolitaine,Hommes,Deux-roues,4.7576976505
Grenoble,38445,Saint-Pierre-de-Mésage,2021,Autre région de France métropolitaine,Hommes,Deux-roues,5.0507508296
Grenoble,38471,Le Sappey-en-Chartreuse,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38472,Sarcenas,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38474,Sassenage,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38478,Séchilienne,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38485,Seyssinet-Pariset,2021,Autre région de France métropolitaine,Hommes,Deux-roues,17.4806125452
Grenoble,38486,Seyssins,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38516,La Tronche,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38524,Varces-Allières-et-Risset,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38528,Vaulnaveys-le-Bas,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38529,Vaulnaveys-le-Haut,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38533,Venon,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38540,Veurey-Voroize,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38545,Vif,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Grenoble,38562,Vizille,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42001,Aboën,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42005,Andrézieux-Bouthéon,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42031,Caloire,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42032,Cellieu,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42036,Chagnon,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42043,Chambœuf,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42044,Le Chambon-Feugerolles,2021,Autre région de France métropolitaine,Hommes,Deux-roues,3.5702346428
Saint-Étienne,42053,Châteauneuf,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42083,Dargoire,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42085,Doizieux,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42092,L'Étrat,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42093,Farnay,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42095,Firminy,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42096,Fontanès,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42097,La Fouillouse,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42099,Fraisses,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42100,La Gimond,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42103,La Grand-Croix,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42110,L'Horme,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42123,Lorette,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42133,Marcenod,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42167,Pavezin,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42183,La Ricamarie,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42186,Rive-de-Gier,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42189,Roche-la-Molière,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42192,Rozier-Côtes-d'Aurec,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42206,Saint-Bonnet-les-Oules,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42207,Saint-Chamond,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42208,Saint-Christo-en-Jarez,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42210,Sainte-Croix-en-Jarez,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42218,Saint-Étienne,2021,Autre région de France métropolitaine,Hommes,Deux-roues,6.5479653516
Saint-Étienne,42222,Saint-Galmier,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42223,Saint-Genest-Lerpt,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42225,Genilac,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42234,Saint-Héand,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42237,Saint-Jean-Bonnefonds,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42242,Saint-Joseph,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42259,Saint-Martin-la-Plaine,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42262,Saint-Maurice-en-Gourgois,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42266,Saint-Nizier-de-Fornas,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42270,Saint-Paul-en-Cornillon,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42271,Saint-Paul-en-Jarez,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42275,Saint-Priest-en-Jarez,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42283,Saint-Romain-en-Jarez,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42302,Sorbiers,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42305,La Talaudière,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42307,Tartaras,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42308,La Terrasse-sur-Dorlay,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42311,La Tour-en-Jarez,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42316,Unieux,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42320,Valfleury,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42322,La Valla-en-Gier,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Saint-Étienne,42330,Villars,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76005,Amfreville-la-Mi-Voie,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76020,Anneville-Ambourville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76056,Bardouville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76069,Belbeuf,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76088,Berville-sur-Seine,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76095,Bihorel,2021,Autre région de France métropolitaine,Hommes,Deux-roues,4.9711901624
Rouen,76103,Bonsecours,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76108,Bois-Guillaume,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76116,Boos,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76131,La Bouille,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76157,Canteleu,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76165,Caudebec-lès-Elbeuf,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76178,Cléon,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76212,Darnétal,2021,Autre région de France métropolitaine,Hommes,Deux-roues,4.6647376312
Rouen,76216,Déville-lès-Rouen,2021,Autre région de France métropolitaine,Hommes,Deux-roues,6.7125391605
Rouen,76222,Duclair,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76231,Elbeuf,2021,Autre région de France métropolitaine,Hommes,Deux-roues,1.2593141596
Rouen,76237,Épinay-sur-Duclair,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76273,Fontaine-sous-Préaux,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76282,Freneuse,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76313,Gouy,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76319,Grand-Couronne,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76322,Le Grand-Quevilly,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76350,Hautot-sur-Seine,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76354,Hénouville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76366,Le Houlme,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76367,Houppeville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76377,Isneauville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76378,Jumièges,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76391,La Londe,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76402,Malaunay,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76410,Maromme,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76429,Le Mesnil-Esnard,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76436,Le Mesnil-sous-Jumièges,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76448,Montmain,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76451,Mont-Saint-Aignan,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76457,Moulineaux,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76464,La Neuville-Chant-d'Oisel,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76474,Notre-Dame-de-Bondeville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76475,Franqueville-Saint-Pierre,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76484,Oissel,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76486,Orival,2021,Autre région de France métropolitaine,Hommes,Deux-roues,4.7775408871
Rouen,76497,Petit-Couronne,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76498,Le Petit-Quevilly,2021,Autre région de France métropolitaine,Hommes,Deux-roues,10.8571321097
Rouen,76513,Quevillon,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76514,Quévreville-la-Poterie,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76536,Roncherolles-sur-le-Vivier,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76540,Rouen,2021,Autre région de France métropolitaine,Hommes,Deux-roues,5.5918440723
Rouen,76550,Sahurs,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76558,Saint-Aubin-Celloville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76560,Saint-Aubin-Épinay,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76561,Saint-Aubin-lès-Elbeuf,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76575,Saint-Étienne-du-Rouvray,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76591,Saint-Jacques-sur-Darnétal,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76599,Saint-Léger-du-Bourg-Denis,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76608,Sainte-Marguerite-sur-Duclair,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76614,Saint-Martin-de-Boscherville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76617,Saint-Martin-du-Vivier,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76631,Saint-Paër,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76634,Saint-Pierre-de-Manneville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76636,Saint-Pierre-de-Varengeville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76640,Saint-Pierre-lès-Elbeuf,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76681,Sotteville-lès-Rouen,2021,Autre région de France métropolitaine,Hommes,Deux-roues,3.4645116115
Rouen,76682,Sotteville-sous-le-Val,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76705,Tourville-la-Rivière,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76709,Le Trait,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76717,Val-de-la-Haye,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76750,Yainville,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76753,Ymare,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Rouen,76759,Yville-sur-Seine,2021,Autre région de France métropolitaine,Hommes,Deux-roues,0.0
Montpellier,34022,Baillargues,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34027,Beaulieu,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34057,Castelnau-le-Lez,2021,Autre région de France métropolitaine,Hommes,Autre,6.3821741878
Montpellier,34058,Castries,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34077,Clapiers,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34087,Cournonsec,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34088,Cournonterral,2021,Autre région de France métropolitaine,Hommes,Autre,5.1962874925
Montpellier,34090,Le Crès,2021,Autre région de France métropolitaine,Hommes,Autre,4.9508605569
Montpellier,34095,Fabrègues,2021,Autre région de France métropolitaine,Hommes,Autre,4.9571689503
Montpellier,34116,Grabels,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34120,Jacou,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34123,Juvignac,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34129,Lattes,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34134,Lavérune,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34164,Montaud,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34169,Montferrier-sur-Lez,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34172,Montpellier,2021,Autre région de France métropolitaine,Hommes,Autre,33.2503526566
Montpellier,34179,Murviel-lès-Montpellier,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34198,Pérols,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34202,Pignan,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34217,Prades-le-Lez,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34227,Restinclières,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34244,Saint-Brès,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34249,Saint-Drézéry,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34256,Saint-Geniès-des-Mourgues,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34259,Saint-Georges-d'Orques,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34270,Saint-Jean-de-Védas,2021,Autre région de France métropolitaine,Hommes,Autre,9.2294428992
Montpellier,34295,Saussan,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34307,Sussargues,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34327,Vendargues,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Montpellier,34337,Villeneuve-lès-Maguelone,2021,Autre région de France métropolitaine,Hommes,Autre,4.9114781107
Rennes,35001,Acigné,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35022,Bécherel,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35024,Betton,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35032,Bourgbarré,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35039,Brécé,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35047,Bruz,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35051,Cesson-Sévigné,2021,Autre région de France métropolitaine,Hommes,Autre,4.0379189256
Rennes,35055,Chantepie,2021,Autre région de France métropolitaine,Hommes,Autre,2.6935892784
Rennes,35058,La Chapelle-Chaussée,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35059,La Chapelle-des-Fougeretz,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35065,La Chapelle-Thouarault,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35066,Chartres-de-Bretagne,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35076,Chavagne,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35079,Chevaigné,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35080,Cintré,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35081,Clayes,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35088,Corps-Nuds,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35120,Gévezé,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35131,L'Hermitage,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35139,Laillé,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35144,Langan,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35180,Miniac-sous-Bécherel,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35189,Montgermont,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35196,Mordelles,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35204,Nouvoitou,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35206,Noyal-Châtillon-sur-Seiche,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35208,Orgères,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35210,Pacé,2021,Autre région de France métropolitaine,Hommes,Autre,2.7372338085
Rennes,35216,Parthenay-de-Bretagne,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35238,Rennes,2021,Autre région de France métropolitaine,Hommes,Autre,20.4784426406
Rennes,35240,Le Rheu,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35245,Romillé,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35250,Saint-Armel,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35266,Saint-Erblon,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35275,Saint-Gilles,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35278,Saint-Grégoire,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35281,Saint-Jacques-de-la-Lande,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35315,Saint-Sulpice-la-Forêt,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35334,Thorigné-Fouillard,2021,Autre région de France métropolitaine,Hommes,Autre,5.0346576265
Rennes,35351,Le Verger,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35352,Vern-sur-Seiche,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35353,Vezin-le-Coquet,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Rennes,35363,Pont-Péan,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38057,Bresson,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38059,Brié-et-Angonnes,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38068,Champagnier,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38071,Champ-sur-Drac,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38111,Claix,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38126,Corenc,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38150,Domène,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38151,Échirolles,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38158,Eybens,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38169,Fontaine,2021,Autre région de France métropolitaine,Hommes,Autre,4.6842528712
Grenoble,38170,Fontanil-Cornillon,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38179,Gières,2021,Autre région de France métropolitaine,Hommes,Autre,5.0141820564
Grenoble,38185,Grenoble,2021,Autre région de France métropolitaine,Hommes,Autre,2.6417844283
Grenoble,38187,Le Gua,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38188,Herbeys,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38200,Jarrie,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38229,Meylan,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
Grenoble,38235,Miribel-Lanchâtre,2021,Autre région de France métropolitaine,Hommes,Autre,0.0
